,Category,Description,Data.Carbohydrate,Data.Cholesterol,Data.Fiber,Data.Protein,Data.Sugar Total,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Dietary category,Data.Carbohydratehighorlow,Data.Cholesterolhighorlow,Data.Fiberhighorlow,Data.Proteinhighorlow,Data.Sugar Totalhighorlow,Data.Waterhighorlow,Data.Fat.Monosaturated Fathighorlow,Data.Fat.Polysaturated Fathighorlow,Data.Fat.Saturated Fathighorlow,Data.Fat.Total Lipidhighorlow,Data.Major Minerals.Calciumhighorlow,Data.Major Minerals.Copperhighorlow,Data.Major Minerals.Ironhighorlow,Data.Major Minerals.Magnesiumhighorlow,Data.Major Minerals.Phosphorushighorlow,Data.Major Minerals.Potassiumhighorlow,Data.Major Minerals.Sodiumhighorlow,Data.Major Minerals.Zinchighorlow,Data.Vitamins.Vitamin A - RAEhighorlow,Data.Vitamins.Vitamin B12highorlow,Data.Vitamins.Vitamin B6highorlow,Data.Vitamins.Vitamin Chighorlow,Data.Vitamins.Vitamin Ehighorlow,Data.Vitamins.Vitamin Khighorlow
1214,Ham,"Ham, prepackaged or deli, luncheon meat, reduced sodium",0.27,41,0.0,16.7,0.0,75.7,1.47,0.544,1.12,3.73,5,0.05,0.58,19,261,425,780,1.52,0,0.36,0.394,0.0,0.29,0.0,Non-Vegetarian,low,medium,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,high,medium,low,low,high,low,low,low
1215,Chicken,"Chicken, prepackaged or deli, luncheon meat",2.92,51,0.0,17.4,0.75,74.47,0.74,0.452,0.564,1.86,11,0.02,0.39,26,257,360,1032,0.51,2,0.14,0.445,0.0,0.32,0.0,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,high,low,low,low,high,low,low,low
1216,Chicken,"Chicken, prepackaged or deli, luncheon meat, reduced sodium",2.92,51,0.0,17.4,0.75,74.47,0.74,0.452,0.564,1.86,11,0.02,0.39,26,257,360,774,0.51,2,0.14,0.445,0.0,0.32,0.0,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,high,low,low,low,high,low,low,low
1217,Ham luncheon meat,"Ham luncheon meat, loaf type",1.57,53,0.0,17.99,1.57,72.58,1.983,0.542,1.424,4.39,9,0.091,0.82,19,270,316,1193,1.82,13,0.4,0.394,0.0,0.2,0.0,Non-Vegetarian,low,high,low,high,low,medium,medium,low,low,low,low,medium,low,medium,high,high,high,high,low,low,high,low,low,low
1218,Ham and pork,"Ham and pork, canned luncheon meat, chopped, minced, pressed, spiced",4.6,71,0.0,13.4,0.0,51.7,13.505,2.019,9.987,26.6,0,0.051,0.64,14,151,409,1411,1.59,0,0.45,0.218,0.0,0.42,0.0,Non-Vegetarian,low,high,low,high,low,medium,high,medium,high,high,low,low,low,low,medium,high,high,medium,low,medium,medium,low,low,low
1219,Ham,"Ham, pork and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced fat and reduced sodium",3.4,76,0.0,12.5,0.0,55.5,12.34,2.666,8.873,25.1,0,0.046,0.64,14,109,564,1036,2.12,0,0.61,0.283,43.0,0.24,0.0,Non-Vegetarian,low,high,low,high,low,medium,high,medium,high,high,low,low,low,low,medium,high,high,high,low,medium,high,high,low,low
1220,Ham,"Ham, pork, and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced sodium",3.4,76,0.0,12.5,0.0,55.5,12.34,2.666,8.873,25.1,0,0.046,0.64,14,109,564,1036,2.12,0,0.61,0.283,43.0,0.24,0.0,Non-Vegetarian,low,high,low,high,low,medium,high,medium,high,high,low,low,low,low,medium,high,high,high,low,medium,high,high,low,low
1221,Liverwurst,Liverwurst,3.1,180,0.0,14.5,0.0,50.6,12.731,3.193,9.307,28.5,9,0.24,11.2,11,168,199,977,2.81,4220,20.09,0.33,0.0,0.35,1.6,Vegetarian,low,high,low,high,low,medium,high,high,high,high,low,high,high,low,medium,medium,high,high,high,high,high,low,low,low
1222,Luncheon meat,"Luncheon meat, loaf type",8.46,58,1.5,11.23,8.46,60.29,7.06,2.804,5.287,15.95,109,0.105,1.33,34,153,371,1040,1.68,78,0.54,0.418,7.8,0.4,5.1,Non-Vegetarian,low,high,medium,medium,medium,medium,high,medium,high,high,high,medium,medium,medium,medium,high,high,medium,medium,medium,high,medium,low,low
1223,Turkey,"Turkey, prepackaged or deli, luncheon meat",2.2,49,0.0,14.81,0.91,75.98,1.145,1.024,0.906,3.77,14,0.024,0.42,19,249,371,898,0.94,0,0.37,0.41,0.0,0.13,0.0,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,high,medium,low,low,high,low,low,low
1224,Turkey,"Turkey, prepackaged or deli, luncheon meat, reduced sodium",2.2,49,0.0,14.81,0.91,75.98,1.145,1.024,0.906,3.77,14,0.024,0.42,19,249,371,674,0.94,0,0.37,0.41,0.0,0.13,0.0,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,high,medium,low,low,high,low,low,low
1225,Turkey ham,"Turkey ham, prepackaged or deli, luncheon meat",2.93,67,0.0,19.6,0.0,72.0,0.864,1.148,1.09,3.8,5,0.11,1.35,20,304,299,1038,2.36,0,0.26,0.23,0.0,0.39,0.0,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,medium,medium,medium,high,medium,high,high,low,low,medium,low,low,low
1226,Beef,"Beef, prepackaged or deli, luncheon meat",0.64,51,0.0,18.62,0.29,73.72,1.521,0.27,1.318,3.69,5,0.086,2.05,20,242,647,853,3.2,3,2.04,0.46,0.0,0.49,1.6,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,medium,medium,medium,high,high,high,high,low,high,high,low,low,low
1227,Beef,"Beef, prepackaged or deli, luncheon meat, reduced sodium",0.64,51,0.0,18.62,0.29,73.72,1.521,0.27,1.318,3.69,5,0.086,2.05,20,242,647,640,3.2,3,2.04,0.46,0.0,0.49,1.6,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,medium,medium,medium,high,high,high,high,low,high,high,low,low,low
1228,Meat spread or potted meat,"Meat spread or potted meat, NFS",11.94,38,0.2,7.66,0.0,60.28,7.584,2.565,5.977,17.34,12,0.13,0.79,8,59,110,1013,1.02,26,1.12,0.12,0.0,1.74,1.6,Non-Vegetarian,low,medium,low,medium,low,medium,high,medium,high,high,low,medium,low,low,low,low,high,medium,low,high,medium,low,high,low
1229,Chicken salad spread,Chicken salad spread,7.41,30,0.0,11.64,0.0,66.17,3.25,6.22,3.45,13.52,10,0.03,0.61,10,33,183,653,1.04,42,0.38,0.11,1.0,2.2,0.0,Non-Vegetarian,low,medium,low,medium,low,medium,medium,high,medium,high,low,low,low,low,low,medium,high,medium,low,low,low,low,high,low
1230,Ham salad spread,Ham salad spread,10.64,37,0.0,8.68,0.0,62.6,7.171,2.689,5.049,15.53,8,0.07,0.59,10,120,150,1075,1.1,0,0.76,0.15,0.0,1.74,0.0,Non-Vegetarian,low,medium,low,medium,low,medium,high,medium,high,high,low,low,low,low,medium,medium,high,medium,low,medium,medium,low,high,low
1231,Fish,"Fish, NS as to type, raw",0.0,49,0.0,18.13,0.0,78.42,1.232,0.689,0.763,3.57,9,0.054,0.36,24,235,310,88,0.38,16,3.0,0.349,0.0,0.5,0.9,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,low,low,low,high,high,low,low,low
1232,Fish,"Fish, NS as to type, cooked, NS as to cooking method",0.1,59,0.0,22.17,0.04,68.93,3.086,2.396,1.449,8.14,11,0.067,0.45,29,287,380,420,0.47,18,3.3,0.384,0.5,1.05,5.5,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,low,high,high,low,medium,low
1233,Fish,"Fish, NS as to type, baked or broiled, made with oil",0.1,59,0.0,22.17,0.04,68.93,3.086,2.396,1.449,8.14,11,0.067,0.45,29,287,380,420,0.47,18,3.3,0.384,0.5,1.05,5.5,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,low,high,high,low,medium,low
1234,Fish,"Fish, NS as to type, baked or broiled, made with butter",0.1,68,0.0,22.2,0.04,69.54,2.299,0.957,2.871,7.43,12,0.067,0.44,29,288,381,444,0.47,44,3.31,0.384,0.5,0.7,1.3,Non-Vegetarian,low,high,low,high,low,medium,medium,low,medium,medium,low,low,low,medium,high,high,medium,low,medium,high,high,low,medium,low
1235,Fish,"Fish, NS as to type, baked or broiled, made with margarine",0.13,59,0.0,22.17,0.04,70.15,2.42,1.82,1.418,6.82,12,0.067,0.44,29,288,381,446,0.47,49,3.31,0.49,0.5,1.29,4.8,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,medium,high,high,low,medium,low
1236,Fish,"Fish, NS as to type, baked or broiled, no added fat",0.1,61,0.0,22.84,0.04,71.88,1.551,0.868,0.961,4.5,12,0.069,0.46,30,296,391,433,0.48,18,3.4,0.396,0.5,0.63,1.1,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,medium,low,low,high,high,low,low,low
1237,Fish,"Fish, NS as to type, baked or broiled, made with cooking spray",0.2,61,0.0,22.75,0.04,71.49,1.793,0.974,0.982,4.87,12,0.068,0.46,30,295,390,431,0.48,18,3.39,0.394,0.5,0.62,1.1,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,low,low,low,low,medium,high,high,medium,low,low,high,high,low,low,low
1238,Fish,"Fish, NS as to type, coated, baked or broiled, made with oil",12.51,46,0.6,19.21,1.1,57.61,3.697,3.21,1.748,9.81,40,0.083,1.11,29,253,333,380,0.58,21,2.58,0.311,0.0,1.15,8.2,Non-Vegetarian,medium,medium,low,high,low,medium,medium,high,medium,medium,low,low,medium,medium,high,high,medium,low,low,high,high,low,medium,low
1239,Fish,"Fish, NS as to type, coated, baked or broiled, made with butter",12.51,59,0.6,19.26,1.1,58.54,2.496,1.014,3.918,8.73,41,0.083,1.1,29,255,334,417,0.58,60,2.59,0.311,0.0,0.61,1.9,Non-Vegetarian,medium,high,low,high,low,medium,medium,low,high,medium,low,low,medium,medium,high,high,medium,low,medium,high,high,low,low,low
1240,Fish,"Fish, NS as to type, coated, baked or broiled, made with margarine",12.56,46,0.6,19.22,1.1,59.47,2.681,2.332,1.701,7.8,40,0.083,1.1,29,254,334,420,0.58,68,2.58,0.473,0.0,1.52,7.2,Non-Vegetarian,medium,medium,low,high,low,medium,medium,medium,medium,medium,low,low,medium,medium,high,high,medium,low,medium,high,high,low,medium,low
1241,Fish,"Fish, NS as to type, coated, baked or broiled, no added fat",13.1,49,0.6,20.11,1.15,61.65,1.346,0.878,1.006,4.25,41,0.087,1.15,30,265,348,398,0.61,22,2.7,0.326,0.0,0.5,1.5,Non-Vegetarian,medium,high,low,high,low,medium,low,low,low,low,low,medium,medium,medium,high,high,medium,low,low,high,high,low,low,low
1242,Fish,"Fish, NS as to type, coated, baked or broiled, made with cooking spray",13.14,48,0.6,20.05,1.14,61.38,1.535,0.961,1.022,4.54,41,0.086,1.15,30,265,347,397,0.6,22,2.69,0.325,0.0,0.5,1.5,Non-Vegetarian,medium,medium,low,high,low,medium,low,low,low,low,low,medium,medium,medium,high,high,medium,low,low,high,high,low,low,low
1243,Fish,"Fish, NS as to type, coated, fried, made with oil",9.85,76,0.6,18.47,0.88,57.35,5.184,4.636,2.301,13.37,38,0.088,1.15,27,242,304,406,0.65,27,2.35,0.298,0.0,1.56,12.0,Non-Vegetarian,low,high,low,high,low,medium,high,high,medium,high,low,medium,medium,medium,high,high,medium,low,low,high,high,low,high,medium
1244,Fish,"Fish, NS as to type, coated, fried, made with butter",9.86,95,0.6,18.55,0.88,58.76,3.366,1.312,5.585,11.73,40,0.088,1.14,28,244,307,462,0.65,86,2.37,0.298,0.0,0.74,2.4,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,high,medium,low,medium,medium,medium,high,high,medium,low,medium,high,high,low,medium,low
1245,Fish,"Fish, NS as to type, coated, fried, made with margarine",9.93,77,0.6,18.49,0.88,60.16,3.646,3.307,2.23,10.33,40,0.088,1.13,28,243,307,466,0.65,98,2.36,0.543,0.0,2.11,10.4,Non-Vegetarian,low,high,low,high,low,medium,medium,high,medium,medium,low,medium,medium,medium,high,high,medium,low,medium,high,high,low,high,medium
1246,Fish,"Fish, NS as to type, coated, fried, no added fat",11.6,90,0.7,21.74,1.03,60.05,1.806,1.233,1.305,5.49,45,0.104,1.33,32,284,358,478,0.76,32,2.77,0.351,0.0,0.63,2.1,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,medium,medium,medium,medium,medium,high,high,high,low,low,high,high,low,low,low
1247,Fish,"Fish, NS as to type, coated, fried, made with cooking spray",11.64,90,0.7,21.68,1.03,59.78,1.998,1.317,1.321,5.78,45,0.104,1.33,32,283,357,476,0.76,31,2.76,0.349,0.0,0.62,2.1,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,medium,medium,medium,medium,high,high,medium,low,low,high,high,low,low,low
1248,Fish,"Fish, NS as to type, steamed",0.0,58,0.0,25.78,0.0,68.39,1.695,1.02,1.019,5.53,9,0.079,0.48,31,295,391,407,0.49,35,4.44,0.615,0.0,0.5,0.5,Non-Vegetarian,low,high,low,high,low,medium,low,low,low,medium,low,low,low,medium,high,high,medium,low,low,high,high,low,low,low
1249,Fish,"Fish, NS as to type, dried",0.0,152,0.0,62.82,0.0,16.14,0.342,0.804,0.462,2.37,160,0.176,2.5,133,950,1458,7027,1.59,42,10.0,0.864,3.5,2.84,0.4,Non-Vegetarian,low,high,low,high,low,low,low,low,low,low,high,medium,high,high,high,high,high,medium,low,high,high,medium,high,low
1250,Fish,"Fish, NS as to type, canned",0.08,36,0.0,19.0,0.0,79.0,0.114,0.259,0.224,0.94,18,0.048,1.67,23,137,176,219,0.66,17,2.57,0.32,0.0,0.33,0.2,Non-Vegetarian,low,medium,low,high,low,medium,low,low,low,low,low,low,medium,medium,medium,medium,medium,low,low,high,high,low,low,low
1251,Fish,"Fish, NS as to type, smoked",0.0,23,0.0,18.28,0.0,72.0,2.023,0.995,0.929,4.32,11,0.23,0.85,18,164,175,672,0.31,26,3.26,0.278,0.0,1.35,0.1,Non-Vegetarian,low,medium,low,high,low,medium,medium,low,low,low,low,high,low,medium,medium,medium,high,low,low,high,high,low,medium,low
1252,Fish,"Fish, NS as to type, from fast food",16.89,36,0.9,13.49,0.45,56.74,2.311,5.334,1.876,10.79,14,0.044,0.38,23,207,251,561,0.39,3,1.17,0.231,0.0,0.94,0.1,Non-Vegetarian,medium,medium,low,high,low,medium,medium,high,medium,medium,low,low,low,medium,high,medium,high,low,low,high,medium,low,medium,low
1253,Fish stick,"Fish stick, patty or nugget from fast food",21.66,28,1.5,11.01,1.65,49.5,3.193,7.824,3.733,16.23,16,0.059,0.84,25,191,185,402,0.42,4,0.96,0.078,0.0,6.88,4.7,Non-Vegetarian,medium,medium,medium,medium,low,medium,medium,high,medium,high,low,low,low,medium,high,medium,medium,low,low,medium,low,low,high,low
1254,Fish stick,"Fish stick, patty or nugget from restaurant, home, or other place",21.66,28,1.5,11.01,1.65,49.5,3.193,7.824,3.733,16.23,16,0.059,0.84,25,191,185,402,0.42,4,0.96,0.078,0.0,6.88,4.7,Non-Vegetarian,medium,medium,medium,medium,low,medium,medium,high,medium,high,low,low,low,medium,high,medium,medium,low,low,medium,low,low,high,low
1255,Anchovy,"Anchovy, cooked, NS as to cooking method",0.0,85,0.0,28.89,0.0,50.3,3.77,2.562,2.203,9.71,232,0.339,4.63,69,252,544,3668,2.44,12,0.88,0.203,0.0,3.33,12.1,Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,high,high,high,high,high,high,high,high,low,medium,medium,low,high,medium
1256,Anchovy,"Anchovy, canned",0.0,85,0.0,28.89,0.0,50.3,3.77,2.562,2.203,9.71,232,0.339,4.63,69,252,544,3668,2.44,12,0.88,0.203,0.0,3.33,12.1,Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,high,high,high,high,high,high,high,high,low,medium,medium,low,high,medium
1257,Barracuda,"Barracuda, cooked, NS as to cooking method",0.1,57,0.0,24.54,0.04,58.83,4.794,3.926,3.263,13.42,29,0.114,1.42,34,153,498,418,0.82,20,4.57,0.364,2.5,1.67,4.6,Vegetarian,low,high,low,high,low,medium,high,high,medium,high,low,medium,medium,medium,medium,high,medium,medium,low,high,high,low,high,low
1258,Barracuda,"Barracuda, baked or broiled, fat added",0.1,57,0.0,24.54,0.04,58.83,4.794,3.926,3.263,13.42,29,0.114,1.42,34,153,498,418,0.82,20,4.57,0.364,2.5,1.67,4.6,Vegetarian,low,high,low,high,low,medium,high,high,medium,high,low,medium,medium,medium,medium,high,medium,medium,low,high,high,low,high,low
1259,Barracuda,"Barracuda, baked or broiled, no added fat",0.1,59,0.0,25.28,0.04,61.47,3.311,2.443,2.83,9.94,29,0.117,1.46,35,158,513,431,0.84,20,4.71,0.375,2.5,1.26,0.1,Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,medium,medium,low,high,high,low,medium,low
1260,Barracuda,"Barracuda, coated, baked or broiled, fat added",12.51,45,0.6,21.02,1.1,49.9,5.0,4.377,3.132,13.84,53,0.119,1.85,33,151,423,378,0.85,22,3.55,0.294,1.5,1.62,7.5,Vegetarian,medium,medium,low,high,low,medium,high,high,medium,high,medium,medium,medium,medium,medium,high,medium,medium,low,high,high,low,high,low
1261,Barracuda,"Barracuda, coated, baked or broiled, no added fat",13.1,47,0.6,22.0,1.15,53.57,2.711,2.1,2.455,8.47,55,0.124,1.93,34,158,443,396,0.89,24,3.72,0.308,1.6,0.99,0.8,Vegetarian,medium,medium,low,high,low,medium,medium,medium,medium,medium,medium,medium,medium,medium,medium,high,medium,medium,low,high,high,low,medium,low
1262,Barracuda,"Barracuda, coated, fried",9.85,75,0.6,20.13,0.88,50.29,6.376,5.704,3.568,17.06,50,0.121,1.83,31,148,387,404,0.89,29,2.94,0.284,1.4,1.98,11.4,Vegetarian,low,high,low,high,low,medium,high,high,medium,high,medium,medium,medium,medium,medium,high,medium,medium,low,high,high,low,high,medium
1263,Barracuda,"Barracuda, steamed or poached",0.0,59,0.0,25.24,0.0,61.64,3.306,2.44,2.826,9.92,29,0.117,1.46,32,141,434,419,0.84,20,4.7,0.332,1.9,1.26,0.1,Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,low,medium,medium,medium,medium,high,medium,medium,low,high,high,low,medium,low
1264,Carp,"Carp, cooked, NS as to cooking method",9.85,91,0.6,18.22,0.88,55.55,6.119,5.27,2.574,15.11,66,0.091,1.9,32,395,324,373,1.58,22,1.1,0.176,1.1,1.67,11.4,Vegetarian,low,high,low,high,low,medium,high,high,medium,high,medium,medium,medium,medium,high,high,medium,medium,low,high,medium,low,high,medium
1265,Carp,"Carp, baked or broiled, fat added",0.1,81,0.0,21.8,0.04,66.36,4.426,3.303,1.84,10.62,51,0.07,1.52,36,507,408,373,1.81,9,1.59,0.21,2.1,1.22,4.6,Vegetarian,low,high,low,high,low,medium,medium,high,medium,medium,medium,low,medium,medium,high,high,medium,high,low,high,medium,low,medium,low
1266,Carp,"Carp, baked or broiled, no added fat",0.1,83,0.0,22.46,0.04,69.23,2.932,1.802,1.364,7.06,52,0.072,1.56,37,523,421,384,1.86,10,1.64,0.216,2.1,0.8,0.1,Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,medium,low,medium,medium,high,high,medium,high,low,high,medium,low,medium,low
1267,Carp,"Carp, coated, baked or broiled, fat added",12.51,63,0.6,18.93,1.1,55.65,4.719,3.903,2.047,11.71,69,0.085,1.93,34,421,355,344,1.6,15,1.28,0.177,1.2,1.28,7.5,Vegetarian,medium,high,low,high,low,medium,high,high,medium,medium,medium,medium,medium,medium,high,high,medium,medium,low,high,medium,low,medium,low
1268,Carp,"Carp, coated, baked or broiled, no added fat",13.1,66,0.6,19.82,1.15,59.59,2.417,1.603,1.318,6.23,73,0.089,2.01,35,441,371,360,1.68,15,1.34,0.185,1.3,0.63,0.8,Vegetarian,medium,high,low,high,low,medium,medium,medium,low,medium,medium,medium,medium,medium,high,high,medium,medium,low,high,medium,low,low,low
1269,Carp,"Carp, coated, fried",9.85,91,0.6,18.22,0.88,55.55,6.119,5.27,2.574,15.11,66,0.091,1.9,32,395,324,373,1.58,22,1.1,0.176,1.1,1.67,11.4,Vegetarian,low,high,low,high,low,medium,high,high,medium,high,medium,medium,medium,medium,high,high,medium,medium,low,high,medium,low,high,medium
1270,Carp,"Carp, steamed or poached",0.0,83,0.0,22.42,0.0,69.38,2.927,1.799,1.362,7.04,52,0.072,1.56,33,470,356,377,1.86,10,1.64,0.191,1.5,0.79,0.1,Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,medium,low,medium,medium,high,high,medium,high,low,high,medium,low,medium,low
1271,Carp,"Carp, smoked",0.0,103,0.0,27.84,0.0,61.45,3.636,2.235,1.691,8.74,65,0.089,1.94,45,648,520,681,2.31,12,2.03,0.267,2.0,0.98,0.2,Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,medium,medium,medium,high,high,high,high,high,low,high,medium,low,medium,low
1272,Catfish,"Catfish, cooked, NS as to cooking method",9.86,82,0.6,16.0,0.88,57.89,6.328,5.003,2.768,15.4,37,0.069,1.03,23,215,298,415,0.73,15,1.96,0.148,0.0,1.82,13.1,Non-Vegetarian,low,high,low,high,low,medium,high,high,medium,high,low,low,low,medium,high,medium,medium,low,low,high,medium,low,high,medium
1273,Catfish,"Catfish, baked or broiled, made with oil",0.1,67,0.0,18.62,0.04,69.72,4.725,2.922,2.118,11.04,10,0.039,0.29,23,249,371,433,0.59,0,2.99,0.17,0.5,1.44,7.0,Non-Vegetarian,low,high,low,high,low,medium,high,medium,medium,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1274,Catfish,"Catfish, baked or broiled, made with butter",0.1,75,0.0,18.65,0.04,70.33,3.938,1.483,3.54,10.32,11,0.039,0.28,23,250,371,457,0.59,26,3.0,0.17,0.5,1.08,2.8,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1275,Catfish,"Catfish, baked or broiled, made with margarine",0.13,67,0.0,18.63,0.04,70.94,4.059,2.346,2.087,9.72,11,0.039,0.28,23,250,372,459,0.59,31,2.99,0.276,0.5,1.68,6.3,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,medium,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,high,low
1276,Catfish,"Catfish, baked or broiled, no added fat",0.1,69,0.0,19.18,0.04,72.69,3.24,1.41,1.65,7.48,11,0.041,0.29,24,257,382,446,0.6,0,3.08,0.175,0.5,1.02,2.6,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1277,Catfish,"Catfish, baked or broiled, made with cooking spray",0.2,69,0.0,19.11,0.04,72.3,3.476,1.514,1.669,7.85,11,0.04,0.29,24,256,380,444,0.6,0,3.07,0.174,0.5,1.02,2.6,Non-Vegetarian,low,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1278,Catfish,"Catfish, coated, baked or broiled, made with oil",12.51,52,0.6,16.5,1.1,58.21,4.948,3.612,2.258,12.02,39,0.062,0.98,24,225,326,389,0.67,7,2.35,0.147,0.0,1.45,9.4,Non-Vegetarian,medium,high,low,high,low,medium,high,high,medium,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,medium
1279,Catfish,"Catfish, coated, baked or broiled, made with butter",12.51,65,0.6,16.55,1.1,59.14,3.747,1.415,4.428,10.94,40,0.062,0.98,25,226,327,426,0.67,47,2.36,0.147,0.0,0.9,3.0,Non-Vegetarian,medium,high,low,high,low,medium,medium,medium,high,medium,low,low,low,medium,high,high,medium,low,medium,high,medium,low,medium,low
1280,Catfish,"Catfish, coated, baked or broiled, made with margarine",12.56,52,0.6,16.51,1.1,60.07,3.932,2.733,2.211,10.01,40,0.062,0.98,25,225,327,429,0.67,55,2.35,0.309,0.0,1.81,8.3,Non-Vegetarian,medium,high,low,high,low,medium,medium,medium,medium,medium,low,low,low,medium,high,high,medium,low,medium,high,high,low,high,low
1281,Catfish,"Catfish, coated, baked or broiled, no added fat",13.1,55,0.6,17.28,1.15,62.27,2.656,1.299,1.54,6.56,40,0.065,1.02,26,235,341,408,0.7,8,2.46,0.153,0.0,0.81,2.7,Non-Vegetarian,medium,high,low,high,low,medium,medium,low,low,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1282,Catfish,"Catfish, coated, baked or broiled, made with cooking spray",13.14,55,0.6,17.23,1.14,62.0,2.84,1.38,1.555,6.85,40,0.065,1.02,25,235,340,407,0.7,8,2.45,0.153,0.0,0.8,2.7,Non-Vegetarian,medium,high,low,high,low,medium,medium,medium,low,medium,low,low,low,medium,high,high,medium,low,low,high,medium,low,medium,low
1283,Catfish,"Catfish, coated, fried, made with oil",9.85,82,0.6,16.0,0.88,57.9,6.329,5.003,2.768,15.4,37,0.069,1.03,23,215,298,415,0.73,15,1.96,0.148,0.0,1.82,13.1,Non-Vegetarian,low,high,low,high,low,medium,high,high,medium,high,low,low,low,medium,high,medium,medium,low,low,high,medium,low,high,medium
1284,Catfish,"Catfish, coated, fried, made with butter",9.86,101,0.6,16.07,0.88,59.3,4.511,1.68,6.052,13.75,39,0.069,1.02,23,217,300,471,0.74,75,1.98,0.149,0.0,1.0,3.4,Non-Vegetarian,low,high,low,high,low,medium,high,medium,high,high,low,low,low,medium,high,medium,medium,low,medium,high,medium,low,medium,low
1285,Catfish,"Catfish, coated, fried, made with margarine",9.93,82,0.6,16.01,0.88,60.71,4.791,3.674,2.697,12.35,39,0.069,1.02,23,216,300,475,0.73,86,1.96,0.394,0.0,2.38,11.4,Non-Vegetarian,low,high,low,high,low,medium,high,high,medium,medium,low,low,low,medium,high,medium,medium,low,medium,high,high,low,high,medium
